time;code;value
1488897911.759699;0;0;0
1488897911.767692;2;0;-1
1488897911.767692;2;1;-3
1488897911.767692;0;0;0
1488897911.775700;2;0;4
1488897911.775700;2;1;-2
1488897911.775700;0;0;0
1488897911.783698;2;0;-3
1488897911.783698;2;1;-9
1488897911.783698;0;0;0
1488897911.791700;2;0;-4
1488897911.791700;2;1;-4
1488897911.791700;0;0;0
1488897911.799703;2;0;-7
1488897911.799703;2;1;2
1488897911.799703;0;0;0
1488897911.807701;2;0;2
1488897911.807701;2;1;-2
1488897911.807701;0;0;0
1488897911.815691;2;0;2
1488897911.815691;2;1;7
1488897911.815691;0;0;0
1488897911.823702;2;0;2
1488897911.823702;2;1;4
1488897911.823702;0;0;0
1488897911.831703;2;0;-3
1488897911.831703;2;1;3
1488897911.831703;0;0;0
1488897911.839690;2;0;-2
1488897911.839690;2;1;-2
1488897911.839690;0;0;0
1488897911.847699;2;0;-3
1488897911.847699;2;1;3
1488897911.847699;0;0;0
1488897911.855699;2;0;4
1488897911.855699;2;1;-1
1488897911.855699;0;0;0
1488897911.863700;2;0;-3
1488897911.863700;0;0;0
1488897911.871701;2;0;4
1488897911.871701;2;1;2
1488897911.871701;0;0;0
1488897911.879704;2;0;2
1488897911.879704;2;1;-1
1488897911.879704;0;0;0
1488897911.887703;2;0;-1
1488897911.887703;2;1;2
1488897911.887703;0;0;0
1488897911.895703;2;0;2
1488897911.895703;2;1;1
1488897911.895703;0;0;0
1488897911.903703;2;0;-2
1488897911.903703;0;0;0
1488897911.911703;2;0;4
1488897911.911703;2;1;1
1488897911.911703;0;0;0
1488897911.919704;2;0;-1
1488897911.919704;2;1;-1
1488897911.919704;0;0;0
1488897911.927708;2;0;-1
1488897911.927708;2;1;3
1488897911.927708;0;0;0
1488897911.935696;2;0;-7
1488897911.935696;2;1;4
1488897911.935696;0;0;0
1488897911.943706;2;0;1
1488897911.943706;2;1;5
1488897911.943706;0;0;0
1488897911.951703;2;0;-3
1488897911.951703;2;1;-3
1488897911.951703;0;0;0
1488897911.959695;2;0;2
1488897911.959695;2;1;1
1488897911.959695;0;0;0
1488897911.967706;2;0;-5
1488897911.967706;2;1;-1
1488897911.967706;0;0;0
1488897911.975703;2;0;6
1488897911.975703;2;1;4
1488897911.975703;0;0;0
1488897911.983703;2;0;3
1488897911.983703;2;1;-2
1488897911.983703;0;0;0
1488897911.991704;2;0;-3
1488897911.991704;2;1;1
1488897911.991704;0;0;0
1488897911.999703;2;0;-1
1488897911.999703;2;1;3
1488897911.999703;0;0;0
1488897912.007705;2;1;1
1488897912.007705;0;0;0
1488897912.015704;2;0;-2
1488897912.015704;2;1;1
1488897912.015704;0;0;0
1488897912.023703;2;0;-8
1488897912.023703;2;1;-4
1488897912.023703;0;0;0
1488897912.031702;2;0;6
1488897912.031702;2;1;6
1488897912.031702;0;0;0
1488897912.039706;2;0;-5
1488897912.039706;2;1;-3
1488897912.039706;0;0;0
1488897912.047705;2;1;-2
1488897912.047705;0;0;0
1488897912.055697;2;0;4
1488897912.055697;2;1;3
1488897912.055697;0;0;0
1488897912.063698;2;1;-4
1488897912.063698;0;0;0
1488897912.071707;2;0;-2
1488897912.071707;2;1;2
1488897912.071707;0;0;0
1488897912.079706;2;0;2
1488897912.079706;0;0;0
1488897912.087706;2;0;-5
1488897912.087706;2;1;3
1488897912.087706;0;0;0
1488897912.095709;2;0;-1
1488897912.095709;2;1;1
1488897912.095709;0;0;0
1488897912.103707;2;0;2
1488897912.103707;2;1;4
1488897912.103707;0;0;0
1488897912.111708;2;0;1
1488897912.111708;2;1;1
1488897912.111708;0;0;0
1488897912.119710;2;0;3
1488897912.119710;0;0;0
1488897912.127708;2;0;2
1488897912.127708;2;1;4
1488897912.127708;0;0;0
1488897912.135708;2;0;4
1488897912.135708;2;1;-2
1488897912.135708;0;0;0
1488897912.143706;2;0;3
1488897912.143706;2;1;6
1488897912.143706;0;0;0
1488897912.151707;2;0;3
1488897912.151707;0;0;0
1488897912.159704;2;1;-2
1488897912.159704;0;0;0
1488897912.167705;2;0;-1
1488897912.167705;2;1;4
1488897912.167705;0;0;0
1488897912.175706;2;0;-2
1488897912.175706;0;0;0
1488897912.191709;2;0;4
1488897912.191709;2;1;-1
1488897912.191709;0;0;0
1488897912.199698;2;0;-1
1488897912.199698;2;1;4
1488897912.199698;0;0;0
1488897912.207710;2;0;1
1488897912.207710;2;1;1
1488897912.207710;0;0;0
1488897912.215708;2;0;4
1488897912.215708;2;1;4
1488897912.215708;0;0;0
1488897912.223707;2;0;2
1488897912.223707;2;1;-1
1488897912.223707;0;0;0
1488897912.231710;2;0;2
1488897912.231710;0;0;0
1488897912.239701;2;0;3
1488897912.239701;2;1;2
1488897912.239701;0;0;0
1488897912.247728;2;0;5
1488897912.247728;2;1;5
1488897912.247728;0;0;0
1488897912.255722;2;0;2
1488897912.255722;2;1;2
1488897912.255722;0;0;0
1488897912.263715;2;0;-7
1488897912.263715;2;1;3
1488897912.263715;0;0;0
1488897912.271705;2;0;-4
1488897912.271705;2;1;1
1488897912.271705;0;0;0
1488897912.279712;2;0;-7
1488897912.279712;2;1;-3
1488897912.279712;0;0;0
1488897912.287710;2;0;3
1488897912.287710;2;1;3
1488897912.287710;0;0;0
1488897912.295711;2;0;1
1488897912.295711;2;1;7
1488897912.295711;0;0;0
1488897912.303709;2;1;1
1488897912.303709;0;0;0
1488897912.311710;2;0;-6
1488897912.311710;2;1;-4
1488897912.311710;0;0;0
1488897912.319713;2;0;-9
1488897912.319713;2;1;1
1488897912.319713;0;0;0
1488897912.327715;2;0;-1
1488897912.327715;0;0;0
1488897912.335709;2;0;2
1488897912.335709;2;1;4
1488897912.335709;0;0;0
1488897912.343711;2;0;-5
1488897912.343711;2;1;-4
1488897912.343711;0;0;0
1488897912.351710;2;0;-1
1488897912.351710;0;0;0
1488897912.359700;2;0;2
1488897912.359700;2;1;-1
1488897912.359700;0;0;0
1488897912.367715;2;0;-1
1488897912.367715;2;1;5
1488897912.367715;0;0;0
1488897912.375717;2;1;2
1488897912.375717;0;0;0
1488897912.383711;2;0;-2
1488897912.383711;2;1;-2
1488897912.383711;0;0;0
1488897912.391713;2;0;2
1488897912.391713;2;1;-3
1488897912.391713;0;0;0
1488897912.399714;2;0;5
1488897912.399714;2;1;1
1488897912.399714;0;0;0
1488897912.407719;2;0;1
1488897912.407719;2;1;-2
1488897912.407719;0;0;0
1488897912.415718;2;0;-3
1488897912.415718;0;0;0
1488897912.423717;2;0;-5
1488897912.423717;2;1;-1
1488897912.423717;0;0;0
1488897912.431709;2;0;-6
1488897912.431709;2;1;2
1488897912.431709;0;0;0
1488897912.439713;2;0;-3
1488897912.439713;2;1;6
1488897912.439713;0;0;0
1488897912.447718;2;0;2
1488897912.447718;2;1;5
1488897912.447718;0;0;0
1488897912.455710;2;0;1
1488897912.455710;2;1;4
1488897912.455710;0;0;0
1488897912.463711;2;0;5
1488897912.463711;2;1;-1
1488897912.463711;0;0;0
1488897912.471705;2;0;-2
1488897912.471705;2;1;1
1488897912.471705;0;0;0
1488897912.479707;2;0;-2
1488897912.479707;2;1;6
1488897912.479707;0;0;0
1488897912.487717;2;0;-3
1488897912.487717;2;1;1
1488897912.487717;0;0;0
1488897912.495717;2;0;2
1488897912.495717;2;1;6
1488897912.495717;0;0;0
1488897912.503715;2;0;2
1488897912.503715;2;1;7
1488897912.503715;0;0;0
1488897912.511716;2;0;-1
1488897912.511716;0;0;0
1488897912.519713;2;0;-7
1488897912.519713;2;1;2
1488897912.519713;0;0;0
1488897912.527715;2;0;-11
1488897912.527715;2;1;1
1488897912.527715;0;0;0
1488897912.535712;2;0;4
1488897912.535712;2;1;4
1488897912.535712;0;0;0
1488897912.543712;2;1;-2
1488897912.543712;0;0;0
1488897912.551703;2;0;-4
1488897912.551703;2;1;7
1488897912.551703;0;0;0
1488897912.559719;2;0;3
1488897912.559719;2;1;3
1488897912.559719;0;0;0
1488897912.567716;2;0;5
1488897912.567716;2;1;8
1488897912.567716;0;0;0
1488897912.575708;2;0;7
1488897912.575708;2;1;1
1488897912.575708;0;0;0
1488897912.583720;2;0;1
1488897912.583720;2;1;3
1488897912.583720;0;0;0
1488897912.591718;2;0;1
1488897912.591718;2;1;2
1488897912.591718;0;0;0
1488897912.599717;2;0;1
1488897912.599717;2;1;-2
1488897912.599717;0;0;0
1488897912.607716;2;1;-2
1488897912.607716;0;0;0
1488897912.615714;2;0;-7
1488897912.615714;0;0;0
1488897912.623717;2;0;-3
1488897912.623717;2;1;-7
1488897912.623717;0;0;0
1488897912.631716;2;0;5
1488897912.631716;2;1;3
1488897912.631716;0;0;0
1488897912.639721;2;0;-1
1488897912.639721;0;0;0
1488897912.655718;2;0;-9
1488897912.655718;2;1;-3
1488897912.655718;0;0;0
1488897912.663717;2;0;-2
1488897912.663717;2;1;4
1488897912.663717;0;0;0
1488897912.671715;2;0;2
1488897912.671715;2;1;8
1488897912.671715;0;0;0
1488897912.679719;2;0;-4
1488897912.679719;2;1;2
1488897912.679719;0;0;0
1488897912.687719;2;0;12
1488897912.687719;2;1;4
1488897912.687719;0;0;0
1488897912.695719;2;0;9
1488897912.695719;2;1;5
1488897912.695719;0;0;0
1488897912.703719;2;0;-1
1488897912.703719;2;1;-1
1488897912.703719;0;0;0
1488897912.711722;2;0;5
1488897912.711722;2;1;-4
1488897912.711722;0;0;0
1488897912.719720;2;0;-3
1488897912.719720;2;1;5
1488897912.719720;0;0;0
1488897912.727719;2;0;-4
1488897912.727719;2;1;2
1488897912.727719;0;0;0
1488897912.735718;2;0;-5
1488897912.735718;2;1;-3
1488897912.735718;0;0;0
1488897912.743718;2;0;-19
1488897912.743718;2;1;1
1488897912.743718;0;0;0
1488897912.751719;2;0;7
1488897912.751719;2;1;-2
1488897912.751719;0;0;0
1488897912.759720;2;0;-1
1488897912.759720;2;1;-2
1488897912.759720;0;0;0
1488897912.767719;2;0;2
1488897912.767719;2;1;-2
1488897912.767719;0;0;0
1488897912.775721;2;0;-5
1488897912.775721;2;1;-3
1488897912.775721;0;0;0
1488897912.783717;2;1;-2
1488897912.783717;0;0;0
1488897912.791721;2;0;1
1488897912.791721;2;1;-3
1488897912.791721;0;0;0
1488897912.799721;2;0;-1
1488897912.799721;2;1;-1
1488897912.799721;0;0;0
1488897912.807719;2;0;-3
1488897912.807719;2;1;-1
1488897912.807719;0;0;0
1488897912.815720;2;0;3
1488897912.815720;2;1;-8
1488897912.815720;0;0;0
1488897912.823720;2;0;-4
1488897912.823720;0;0;0
1488897912.831720;2;0;-4
1488897912.831720;2;1;-4
1488897912.831720;0;0;0
1488897912.839725;2;0;1
1488897912.839725;2;1;2
1488897912.839725;0;0;0
1488897912.847722;2;0;-5
1488897912.847722;0;0;0
1488897912.855723;2;0;5
1488897912.855723;2;1;2
1488897912.855723;0;0;0
1488897912.863720;2;0;-2
1488897912.863720;2;1;3
1488897912.863720;0;0;0
1488897912.871713;2;1;4
1488897912.871713;0;0;0
1488897912.879712;2;0;3
1488897912.879712;0;0;0
1488897912.887729;2;0;-1
1488897912.887729;2;1;7
1488897912.887729;0;0;0
1488897912.895717;2;0;-6
1488897912.895717;2;1;3
1488897912.895717;0;0;0
1488897912.903724;2;0;4
1488897912.903724;2;1;3
1488897912.903724;0;0;0
1488897912.911725;2;0;-6
1488897912.911725;2;1;2
1488897912.911725;0;0;0
1488897912.919729;2;0;4
1488897912.919729;2;1;-2
1488897912.919729;0;0;0
1488897912.927725;2;0;-8
1488897912.927725;2;1;4
1488897912.927725;0;0;0
1488897912.935724;2;0;-11
1488897912.935724;0;0;0
1488897912.943720;2;0;-9
1488897912.943720;2;1;6
1488897912.943720;0;0;0
1488897912.951725;2;0;-7
1488897912.951725;2;1;-1
1488897912.951725;0;0;0
1488897912.959725;2;0;-4
1488897912.959725;2;1;-2
1488897912.959725;0;0;0
1488897912.967726;2;0;-2
1488897912.967726;2;1;3
1488897912.967726;0;0;0
1488897912.975723;2;0;-1
1488897912.975723;2;1;3
1488897912.975723;0;0;0
1488897912.983717;2;0;-5
1488897912.983717;2;1;-1
1488897912.983717;0;0;0
1488897912.991726;2;0;7
1488897912.991726;2;1;1
1488897912.991726;0;0;0
1488897912.999728;2;0;-1
1488897912.999728;2;1;6
1488897912.999728;0;0;0
1488897913.007731;2;0;-6
1488897913.007731;2;1;2
1488897913.007731;0;0;0
1488897913.015725;2;0;5
1488897913.015725;2;1;3
1488897913.015725;0;0;0
1488897913.023724;2;0;2
1488897913.023724;2;1;1
1488897913.023724;0;0;0
1488897913.031726;2;0;-5
1488897913.031726;0;0;0
1488897913.039724;2;0;3
1488897913.039724;2;1;1
1488897913.039724;0;0;0
1488897913.047727;2;0;-1
1488897913.047727;2;1;2
1488897913.047727;0;0;0
1488897913.055715;2;0;-4
1488897913.055715;2;1;2
1488897913.055715;0;0;0
1488897913.063726;2;0;3
1488897913.063726;2;1;-1
1488897913.063726;0;0;0
1488897913.071727;2;0;8
1488897913.071727;2;1;2
1488897913.071727;0;0;0
1488897913.079720;2;0;19
1488897913.079720;2;1;5
1488897913.079720;0;0;0
1488897913.087723;2;0;13
1488897913.087723;2;1;1
1488897913.087723;0;0;0
1488897913.095732;2;0;-4
1488897913.095732;2;1;-1
1488897913.095732;0;0;0
1488897913.103724;2;1;-2
1488897913.103724;0;0;0
1488897913.111722;2;0;-3
1488897913.111722;2;1;2
1488897913.111722;0;0;0
1488897913.119723;2;0;4
1488897913.119723;2;1;3
1488897913.119723;0;0;0
1488897913.127723;2;0;-4
1488897913.127723;2;1;-1
1488897913.127723;0;0;0
1488897913.135723;2;0;-9
1488897913.135723;2;1;-2
1488897913.135723;0;0;0
1488897913.143721;2;0;-4
1488897913.143721;2;1;2
1488897913.143721;0;0;0
1488897913.151716;2;0;-7
1488897913.151716;2;1;2
1488897913.151716;0;0;0
1488897913.159723;2;0;-1
1488897913.159723;2;1;4
1488897913.159723;0;0;0
1488897913.167725;2;0;-4
1488897913.167725;2;1;-6
1488897913.167725;0;0;0
1488897913.175721;2;0;2
1488897913.175721;2;1;-7
1488897913.175721;0;0;0
1488897913.183723;2;0;-7
1488897913.183723;2;1;-2
1488897913.183723;0;0;0
1488897913.191723;2;0;-4
1488897913.191723;2;1;2
1488897913.191723;0;0;0
1488897913.199723;2;0;1
1488897913.199723;2;1;1
1488897913.199723;0;0;0
1488897913.207724;2;0;-6
1488897913.207724;2;1;2
1488897913.207724;0;0;0
1488897913.215724;2;0;-7
1488897913.215724;2;1;-2
1488897913.215724;0;0;0
1488897913.223724;2;0;-4
1488897913.223724;2;1;-3
1488897913.223724;0;0;0
1488897913.231720;2;0;-7
1488897913.231720;2;1;-1
1488897913.231720;0;0;0
1488897913.239714;2;0;-4
1488897913.239714;2;1;-9
1488897913.239714;0;0;0
1488897913.247723;2;0;6
1488897913.247723;2;1;1
1488897913.247723;0;0;0
1488897913.255723;2;0;-4
1488897913.255723;2;1;2
1488897913.255723;0;0;0
1488897913.263721;2;0;2
1488897913.263721;2;1;3
1488897913.263721;0;0;0
1488897913.271712;2;0;-3
1488897913.271712;0;0;0
1488897913.279722;2;0;-1
1488897913.279722;2;1;1
1488897913.279722;0;0;0
1488897913.287720;2;0;1
1488897913.287720;2;1;-2
1488897913.287720;0;0;0
1488897913.295717;2;0;-14
1488897913.295717;0;0;0
1488897913.303718;2;0;1
1488897913.303718;2;1;1
1488897913.303718;0;0;0
1488897913.311720;2;1;6
1488897913.311720;0;0;0
1488897913.319720;2;0;1
1488897913.319720;2;1;-1
1488897913.319720;0;0;0
1488897913.327714;2;0;3
1488897913.327714;2;1;1
1488897913.327714;0;0;0
1488897913.335723;2;0;-3
1488897913.335723;2;1;2
1488897913.335723;0;0;0
1488897913.343723;2;0;2
1488897913.343723;0;0;0
1488897913.351720;2;0;-9
1488897913.351720;0;0;0
1488897913.359720;2;0;-1
1488897913.359720;2;1;2
1488897913.359720;0;0;0
1488897913.367720;2;1;7
1488897913.367720;0;0;0
1488897913.375719;2;0;9
1488897913.375719;0;0;0
1488897913.383720;2;0;-3
1488897913.383720;0;0;0
1488897913.391719;2;0;3
1488897913.391719;2;1;5
1488897913.391719;0;0;0
1488897913.399725;2;0;-4
1488897913.399725;2;1;-2
1488897913.399725;0;0;0
1488897913.407745;2;0;-4
1488897913.407745;2;1;-2
1488897913.407745;0;0;0
1488897913.415738;2;0;2
1488897913.415738;2;1;2
1488897913.415738;0;0;0
1488897913.423737;2;0;5
1488897913.423737;2;1;-1
1488897913.423737;0;0;0
1488897913.431733;2;0;-3
1488897913.431733;2;1;-4
1488897913.431733;0;0;0
1488897913.439732;2;0;8
1488897913.439732;2;1;2
1488897913.439732;0;0;0
1488897913.447732;2;0;1
1488897913.447732;2;1;6
1488897913.447732;0;0;0
1488897913.455722;2;0;-2
1488897913.455722;2;1;6
1488897913.455722;0;0;0
1488897913.463743;2;0;-1
1488897913.463743;2;1;8
1488897913.463743;0;0;0
1488897913.471742;2;0;1
1488897913.471742;2;1;1
1488897913.471742;0;0;0
1488897913.479739;2;0;2
1488897913.479739;2;1;3
1488897913.479739;0;0;0
1488897913.487741;2;0;-2
1488897913.487741;0;0;0
1488897913.495735;2;1;2
1488897913.495735;0;0;0
1488897913.503735;2;0;-7
1488897913.503735;2;1;-1
1488897913.503735;0;0;0
1488897913.511734;2;0;-3
1488897913.511734;2;1;-5
1488897913.511734;0;0;0
1488897913.519732;2;0;-4
1488897913.519732;2;1;1
1488897913.519732;0;0;0
1488897913.527737;2;0;-14
1488897913.527737;0;0;0
1488897913.535734;2;0;1
1488897913.535734;2;1;5
1488897913.535734;0;0;0
1488897913.543735;2;0;3
1488897913.543735;2;1;-4
1488897913.543735;0;0;0
1488897913.551738;2;0;-6
1488897913.551738;2;1;5
1488897913.551738;0;0;0
1488897913.559736;2;1;-5
1488897913.559736;0;0;0
1488897913.567736;2;0;-14
1488897913.567736;0;0;0
1488897913.575734;2;0;-14
1488897913.575734;2;1;-4
1488897913.575734;0;0;0
1488897913.583736;2;0;-1
1488897913.583736;2;1;-2
1488897913.583736;0;0;0
1488897913.591736;2;0;1
1488897913.591736;2;1;1
1488897913.591736;0;0;0
1488897913.599736;2;0;-2
1488897913.599736;2;1;2
1488897913.599736;0;0;0
1488897913.607725;2;0;-4
1488897913.607725;2;1;-7
1488897913.607725;0;0;0
1488897913.615738;2;0;-3
1488897913.615738;2;1;7
1488897913.615738;0;0;0
1488897913.623738;2;0;4
1488897913.623738;2;1;4
1488897913.623738;0;0;0
1488897913.631737;2;0;-4
1488897913.631737;2;1;1
1488897913.631737;0;0;0
1488897913.639739;2;0;-1
1488897913.639739;2;1;-3
1488897913.639739;0;0;0
1488897913.647738;2;0;4
1488897913.647738;0;0;0
1488897913.655736;2;1;2
1488897913.655736;0;0;0
1488897913.663733;2;0;-1
1488897913.663733;2;1;2
1488897913.663733;0;0;0
1488897913.671739;2;1;-3
1488897913.671739;0;0;0
1488897913.679728;2;0;1
1488897913.679728;2;1;-1
1488897913.679728;0;0;0
1488897913.687740;2;0;3
1488897913.687740;2;1;2
1488897913.687740;0;0;0
1488897913.695745;2;0;6
1488897913.695745;2;1;4
1488897913.695745;0;0;0
1488897913.703770;2;0;-3
1488897913.703770;2;1;1
1488897913.703770;0;0;0
1488897913.711745;2;0;-4
1488897913.711745;2;1;3
1488897913.711745;0;0;0
1488897913.719746;2;0;-1
1488897913.719746;2;1;9
1488897913.719746;0;0;0
1488897913.727750;2;0;1
1488897913.727750;2;1;7
1488897913.727750;0;0;0
1488897913.735740;2;0;-13
1488897913.735740;0;0;0
1488897913.743752;2;0;1
1488897913.743752;2;1;1
1488897913.743752;0;0;0
1488897913.751752;2;0;-6
1488897913.751752;2;1;-4
1488897913.751752;0;0;0
1488897913.759760;2;0;-5
1488897913.759760;2;1;3
1488897913.759760;0;0;0
1488897913.767748;2;0;4
1488897913.767748;0;0;0
1488897913.775746;2;0;1
1488897913.775746;2;1;2
1488897913.775746;0;0;0
1488897913.783752;2;1;8
1488897913.783752;0;0;0
1488897913.791740;2;0;-4
1488897913.791740;2;1;4
1488897913.791740;0;0;0
1488897913.799760;2;0;-1
1488897913.799760;2;1;-1
1488897913.799760;0;0;0
1488897913.807752;2;0;1
1488897913.807752;2;1;-1
1488897913.807752;0;0;0
1488897913.815755;2;0;-2
1488897913.815755;2;1;-1
1488897913.815755;0;0;0
1488897913.823755;2;0;-3
1488897913.823755;2;1;1
1488897913.823755;0;0;0
1488897913.831754;2;0;-2
1488897913.831754;2;1;5
1488897913.831754;0;0;0
1488897913.839746;2;0;-3
1488897913.839746;0;0;0
1488897913.847762;2;0;6
1488897913.847762;2;1;3
1488897913.847762;0;0;0
1488897913.855756;2;0;9
1488897913.855756;2;1;3
1488897913.855756;0;0;0
1488897913.863751;2;0;1
1488897913.863751;2;1;-3
1488897913.863751;0;0;0
1488897913.871754;2;0;-6
1488897913.871754;2;1;-4
1488897913.871754;0;0;0
1488897913.879763;2;0;-1
1488897913.879763;2;1;-2
1488897913.879763;0;0;0
1488897913.887755;2;0;1
1488897913.887755;2;1;-6
1488897913.887755;0;0;0
1488897913.895751;2;1;2
1488897913.895751;0;0;0
1488897913.903742;2;0;6
1488897913.903742;2;1;7
1488897913.903742;0;0;0
1488897913.911751;2;0;-1
1488897913.911751;2;1;4
1488897913.911751;0;0;0
1488897913.919734;2;0;1
1488897913.919734;2;1;1
1488897913.919734;0;0;0
1488897913.927744;2;0;-5
1488897913.927744;2;1;-2
1488897913.927744;0;0;0
1488897913.935742;2;0;3
1488897913.935742;2;1;2
1488897913.935742;0;0;0
1488897913.943741;2;0;-1
1488897913.943741;2;1;-3
1488897913.943741;0;0;0
1488897913.951741;2;0;1
1488897913.951741;2;1;2
1488897913.951741;0;0;0
1488897913.959746;2;0;4
1488897913.959746;2;1;4
1488897913.959746;0;0;0
1488897913.967739;2;0;-1
1488897913.967739;2;1;1
1488897913.967739;0;0;0
1488897913.975742;2;0;1
1488897913.975742;2;1;-2
1488897913.975742;0;0;0
1488897913.983741;2;0;-1
1488897913.983741;0;0;0
1488897913.991741;2;0;-1
1488897913.991741;2;1;8
1488897913.991741;0;0;0
1488897913.999744;2;0;7
1488897913.999744;2;1;2
1488897913.999744;0;0;0
1488897914.007744;2;0;-1
1488897914.007744;2;1;1
1488897914.007744;0;0;0
1488897914.015746;2;0;2
1488897914.015746;2;1;5
1488897914.015746;0;0;0
1488897914.023742;2;0;-1
1488897914.023742;2;1;3
1488897914.023742;0;0;0
1488897914.031747;2;0;1
1488897914.031747;2;1;-1
1488897914.031747;0;0;0
1488897914.039749;2;0;-4
1488897914.039749;0;0;0
1488897914.047742;2;0;-13
1488897914.047742;2;1;-3
1488897914.047742;0;0;0
1488897914.055734;2;0;-11
1488897914.055734;2;1;-2
1488897914.055734;0;0;0
1488897914.063746;2;0;-1
1488897914.063746;2;1;-7
1488897914.063746;0;0;0
1488897914.071744;2;0;1
1488897914.071744;2;1;6
1488897914.071744;0;0;0
1488897914.079747;2;0;-9
1488897914.079747;2;1;3
1488897914.079747;0;0;0
1488897914.087747;2;0;-2
1488897914.087747;2;1;-3
1488897914.087747;0;0;0
1488897914.095745;2;0;-2
1488897914.095745;2;1;-1
1488897914.095745;0;0;0
1488897914.103746;2;0;-2
1488897914.103746;2;1;2
1488897914.103746;0;0;0
1488897914.111737;2;0;5
1488897914.111737;2;1;1
1488897914.111737;0;0;0
1488897914.119747;2;0;1
1488897914.119747;2;1;-4
1488897914.119747;0;0;0
1488897914.127744;2;0;3
1488897914.127744;2;1;-5
1488897914.127744;0;0;0
1488897914.135747;2;1;-1
1488897914.135747;0;0;0
1488897914.143744;2;0;-2
1488897914.143744;2;1;4
1488897914.143744;0;0;0
1488897914.151746;2;0;-5
1488897914.151746;2;1;-3
1488897914.151746;0;0;0
1488897914.159754;2;0;-2
1488897914.159754;2;1;3
1488897914.159754;0;0;0
1488897914.167747;2;0;2
1488897914.167747;2;1;12
1488897914.167747;0;0;0
1488897914.175750;2;0;-11
1488897914.175750;2;1;-4
1488897914.175750;0;0;0
1488897914.183749;2;0;-3
1488897914.183749;0;0;0
1488897914.191751;2;1;6
1488897914.191751;0;0;0
1488897914.199752;2;0;-3
1488897914.199752;2;1;4
1488897914.199752;0;0;0
1488897914.207751;2;1;5
1488897914.207751;0;0;0
1488897914.215751;2;0;-3
1488897914.215751;2;1;5
1488897914.215751;0;0;0
1488897914.223749;2;0;-5
1488897914.223749;2;1;-4
1488897914.223749;0;0;0
1488897914.231750;2;0;-2
1488897914.231750;0;0;0
1488897914.239742;2;0;1
1488897914.239742;0;0;0
1488897914.247751;2;0;-1
1488897914.247751;2;1;4
1488897914.247751;0;0;0
1488897914.255750;2;0;-1
1488897914.255750;2;1;5
