time,code,type,value
1488897926.35999,2,1,7
1488897926.35999,0,0,0
1488897926.368,2,0,9
1488897926.368,2,1,-5
1488897926.368,0,0,0
1488897926.376,2,0,-4
1488897926.376,2,1,2
1488897926.376,0,0,0
1488897926.384,2,0,2
1488897926.384,2,1,-3
1488897926.384,0,0,0
1488897926.39199,2,0,-1
1488897926.39199,2,1,-4
1488897926.39199,0,0,0
1488897926.4,2,0,-3
1488897926.4,2,1,2
1488897926.4,0,0,0
1488897926.408,2,0,-5
1488897926.408,2,1,-9
1488897926.408,0,0,0
1488897926.41601,2,0,-2
1488897926.41601,0,0,0
1488897926.424,2,0,2
1488897926.424,2,1,3
1488897926.424,0,0,0
1488897926.432,2,0,-2
1488897926.432,0,0,0
1488897926.44001,2,0,7
1488897926.44001,2,1,-2
1488897926.44001,0,0,0
1488897926.448,2,0,-4
1488897926.448,2,1,-3
1488897926.448,0,0,0
1488897926.456,2,0,2
1488897926.456,2,1,-2
1488897926.456,0,0,0
1488897926.464,2,0,5
1488897926.464,2,1,3
1488897926.464,0,0,0
1488897926.47199,2,0,5
1488897926.47199,2,1,2
1488897926.47199,0,0,0
1488897926.48,2,0,2
1488897926.48,2,1,7
1488897926.48,0,0,0
1488897926.48801,2,0,5
1488897926.48801,2,1,2
1488897926.48801,0,0,0
1488897926.496,2,0,3
1488897926.496,2,1,-5
1488897926.496,0,0,0
1488897926.504,2,0,-1
1488897926.504,2,1,-5
1488897926.504,0,0,0
1488897926.512,2,0,1
1488897926.512,0,0,0
1488897926.52,2,0,-7
1488897926.52,2,1,-8
1488897926.52,0,0,0
1488897926.536,2,1,-4
1488897926.536,0,0,0
1488897926.544,2,0,13
1488897926.544,2,1,-4
1488897926.544,0,0,0
1488897926.552,2,0,12
1488897926.552,0,0,0
1488897926.56,2,0,-2
1488897926.56,2,1,3
1488897926.56,0,0,0
1488897926.56801,2,0,1
1488897926.56801,2,1,-4
1488897926.56801,0,0,0
1488897926.576,2,0,-1
1488897926.576,2,1,4
1488897926.576,0,0,0
1488897926.584,2,0,-1
1488897926.584,2,1,-1
1488897926.584,0,0,0
1488897926.592,2,0,-1
1488897926.592,2,1,-4
1488897926.592,0,0,0
1488897926.6,2,0,-11
1488897926.6,2,1,-1
1488897926.6,0,0,0
1488897926.608,2,0,5
1488897926.608,2,1,1
1488897926.608,0,0,0
1488897926.616,2,0,-2
1488897926.616,2,1,-6
1488897926.616,0,0,0
1488897926.624,2,0,3
1488897926.624,2,1,-2
1488897926.624,0,0,0
1488897926.632,2,0,3
1488897926.632,2,1,3
1488897926.632,0,0,0
1488897926.64,2,1,4
1488897926.64,0,0,0
1488897926.64801,2,0,5
1488897926.64801,2,1,-2
1488897926.64801,0,0,0
1488897926.656,2,0,-6
1488897926.656,0,0,0
1488897926.664,2,0,4
1488897926.664,2,1,-6
1488897926.664,0,0,0
1488897926.672,2,0,1
1488897926.672,2,1,-11
1488897926.672,0,0,0
1488897926.68001,2,0,5
1488897926.68001,2,1,3
1488897926.68001,0,0,0
1488897926.68802,2,0,4
1488897926.68802,2,1,5
1488897926.68802,0,0,0
1488897926.69601,2,0,5
1488897926.69601,2,1,5
1488897926.69601,0,0,0
1488897926.70401,2,0,-5
1488897926.70401,2,1,-6
1488897926.70401,0,0,0
1488897926.71201,2,0,-14
1488897926.71201,2,1,-4
1488897926.71201,0,0,0
1488897926.72,2,0,-5
1488897926.72,2,1,-4
1488897926.72,0,0,0
1488897926.72801,2,0,4
1488897926.72801,0,0,0
1488897926.73601,2,0,9
1488897926.73601,0,0,0
1488897926.74401,2,0,-2
1488897926.74401,2,1,-1
1488897926.74401,0,0,0
1488897926.75201,2,0,6
1488897926.75201,2,1,-1
1488897926.75201,0,0,0
1488897926.76002,2,0,8
1488897926.76002,2,1,1
1488897926.76002,0,0,0
1488897926.76801,2,0,1
1488897926.76801,2,1,-1
1488897926.76801,0,0,0
1488897926.77601,2,0,2
1488897926.77601,2,1,-5
1488897926.77601,0,0,0
1488897926.78401,2,0,-2
1488897926.78401,2,1,-1
1488897926.78401,0,0,0
1488897926.79201,2,0,-2
1488897926.79201,2,1,-6
1488897926.79201,0,0,0
1488897926.80001,2,0,1
1488897926.80001,2,1,3
1488897926.80001,0,0,0
1488897926.808,2,0,5
1488897926.808,2,1,5
1488897926.808,0,0,0
1488897926.81601,2,0,16
1488897926.81601,2,1,1
1488897926.81601,0,0,0
1488897926.82401,2,0,-9
1488897926.82401,2,1,-3
1488897926.82401,0,0,0
1488897926.83201,2,0,2
1488897926.83201,2,1,5
1488897926.83201,0,0,0
1488897926.84001,2,0,14
1488897926.84001,2,1,-1
1488897926.84001,0,0,0
1488897926.84802,2,0,4
1488897926.84802,2,1,-5
1488897926.84802,0,0,0
1488897926.85601,2,0,-4
1488897926.85601,2,1,-1
1488897926.85601,0,0,0
1488897926.86401,2,1,-7
1488897926.86401,0,0,0
1488897926.87201,2,0,11
1488897926.87201,2,1,4
1488897926.87201,0,0,0
1488897926.88001,2,0,4
1488897926.88001,0,0,0
1488897926.88801,2,0,-5
1488897926.88801,2,1,-1
1488897926.88801,0,0,0
1488897926.89601,2,0,-2
1488897926.89601,2,1,-4
1488897926.89601,0,0,0
1488897926.90401,2,1,-1
1488897926.90401,0,0,0
1488897926.91201,2,0,4
1488897926.91201,2,1,3
1488897926.91201,0,0,0
1488897926.92,2,0,1
1488897926.92,2,1,3
1488897926.92,0,0,0
1488897926.928,2,0,-6
1488897926.928,2,1,-1
1488897926.928,0,0,0
1488897926.93601,2,0,6
1488897926.93601,0,0,0
1488897926.944,2,0,5
1488897926.944,2,1,2
1488897926.944,0,0,0
1488897926.952,2,0,8
1488897926.952,2,1,-2
1488897926.952,0,0,0
1488897926.96,2,0,10
1488897926.96,2,1,2
1488897926.96,0,0,0
1488897926.968,2,0,3
1488897926.968,2,1,-6
1488897926.968,0,0,0
1488897926.976,2,1,3
1488897926.976,0,0,0
1488897926.984,2,1,-3
1488897926.984,0,0,0
1488897926.992,2,0,8
1488897926.992,2,1,-2
1488897926.992,0,0,0
1488897927,2,0,11
1488897927,2,1,4
1488897927,0,0,0
1488897927.008,2,0,-3
1488897927.008,2,1,3
1488897927.008,0,0,0
1488897927.016,2,1,6
1488897927.016,0,0,0
1488897927.02402,2,0,-6
1488897927.02402,2,1,-1
1488897927.02402,0,0,0
1488897927.03201,2,0,15
1488897927.03201,2,1,5
1488897927.03201,0,0,0
1488897927.04001,2,0,8
1488897927.04001,2,1,4
1488897927.04001,0,0,0
1488897927.04801,2,0,3
1488897927.04801,2,1,-1
1488897927.04801,0,0,0
1488897927.056,2,0,-2
1488897927.056,2,1,-6
1488897927.056,0,0,0
1488897927.064,2,0,1
1488897927.064,2,1,1
1488897927.064,0,0,0
1488897927.07201,2,0,-2
1488897927.07201,2,1,-6
1488897927.07201,0,0,0
1488897927.08001,2,0,-2
1488897927.08001,0,0,0
1488897927.088,2,0,2
1488897927.088,2,1,1
1488897927.088,0,0,0
1488897927.096,2,1,-4
1488897927.096,0,0,0
1488897927.104,2,0,-5
1488897927.104,2,1,-4
1488897927.104,0,0,0
1488897927.112,2,0,3
1488897927.112,2,1,-6
1488897927.112,0,0,0
1488897927.12,2,0,4
1488897927.12,2,1,1
1488897927.12,0,0,0
1488897927.128,2,0,-6
1488897927.128,2,1,-1
1488897927.128,0,0,0
1488897927.13601,2,0,-2
1488897927.13601,2,1,-4
1488897927.13601,0,0,0
1488897927.144,2,0,1
1488897927.144,2,1,-1
1488897927.144,0,0,0
1488897927.152,2,0,2
1488897927.152,2,1,-5
1488897927.152,0,0,0
1488897927.16001,2,0,-2
1488897927.16001,0,0,0
1488897927.16803,2,0,8
1488897927.16803,2,1,3
1488897927.16803,0,0,0
1488897927.17602,2,0,-3
1488897927.17602,2,1,-1
1488897927.17602,0,0,0
1488897927.184,2,0,-9
1488897927.184,2,1,-1
1488897927.184,0,0,0
1488897927.19201,2,0,1
1488897927.19201,2,1,-6
1488897927.19201,0,0,0
1488897927.20001,2,0,-1
1488897927.20001,0,0,0
1488897927.20802,2,0,-3
1488897927.20802,2,1,-1
1488897927.20802,0,0,0
1488897927.21602,2,0,-3
1488897927.21602,2,1,-7
1488897927.21602,0,0,0
1488897927.22402,2,0,13
1488897927.22402,2,1,5
1488897927.22402,0,0,0
1488897927.23201,2,0,1
1488897927.23201,2,1,-7
1488897927.23201,0,0,0
1488897927.24002,2,0,-7
1488897927.24002,2,1,2
1488897927.24002,0,0,0
1488897927.24802,2,0,4
1488897927.24802,2,1,-7
1488897927.24802,0,0,0
1488897927.25601,2,0,-6
1488897927.25601,2,1,1
1488897927.25601,0,0,0
1488897927.26402,2,0,-5
1488897927.26402,0,0,0
1488897927.27201,2,0,2
1488897927.27201,2,1,-1
1488897927.27201,0,0,0
1488897927.28002,2,0,9
1488897927.28002,2,1,6
1488897927.28002,0,0,0
1488897927.28803,2,0,-1
1488897927.28803,2,1,-4
1488897927.28803,0,0,0
1488897927.29602,2,0,6
1488897927.29602,2,1,-2
1488897927.29602,0,0,0
1488897927.30402,2,0,-6
1488897927.30402,2,1,4
1488897927.30402,0,0,0
1488897927.31202,2,1,10
1488897927.31202,0,0,0
1488897927.32002,2,0,13
1488897927.32002,2,1,1
1488897927.32002,0,0,0
1488897927.32802,2,0,-3
1488897927.32802,2,1,-3
1488897927.32802,0,0,0
1488897927.33601,2,0,-7
1488897927.33601,0,0,0
1488897927.34403,2,0,3
1488897927.34403,0,0,0
1488897927.35203,2,0,8
1488897927.35203,2,1,-5
1488897927.35203,0,0,0
1488897927.36002,2,1,8
1488897927.36002,0,0,0
1488897927.36803,2,0,-2
1488897927.36803,2,1,-1
1488897927.36803,0,0,0
1488897927.37602,2,0,-2
1488897927.37602,2,1,3
1488897927.37602,0,0,0
1488897927.38402,2,0,-8
1488897927.38402,2,1,-14
1488897927.38402,0,0,0
1488897927.39202,2,0,6
1488897927.39202,2,1,-21
1488897927.39202,0,0,0
1488897927.40003,2,1,1
1488897927.40003,0,0,0
1488897927.40838,2,0,5
1488897927.40838,2,1,2
1488897927.40838,0,0,0
1488897927.41603,2,0,4
1488897927.41603,2,1,16
1488897927.41603,0,0,0
1488897927.42402,2,0,5
1488897927.42402,2,1,-1
1488897927.42402,0,0,0
1488897927.43202,2,0,1
1488897927.43202,2,1,6
1488897927.43202,0,0,0
1488897927.44002,2,1,4
1488897927.44002,0,0,0
1488897927.44803,2,0,5
1488897927.44803,2,1,-3
1488897927.44803,0,0,0
1488897927.45602,2,0,3
1488897927.45602,2,1,2
1488897927.45602,0,0,0
1488897927.47202,2,0,5
1488897927.47202,2,1,7
1488897927.47202,0,0,0
1488897927.48002,2,0,-6
1488897927.48002,0,0,0
1488897927.48802,2,0,-2
1488897927.48802,2,1,2
1488897927.48802,0,0,0
1488897927.49602,2,1,2
1488897927.49602,0,0,0
1488897927.50403,2,1,1
1488897927.50403,0,0,0
1488897927.51202,2,0,1
1488897927.51202,2,1,-2
1488897927.51202,0,0,0
1488897927.52002,2,1,1
1488897927.52002,0,0,0
1488897927.52802,2,0,6
1488897927.52802,2,1,1
1488897927.52802,0,0,0
1488897927.54403,2,0,15
1488897927.54403,2,1,2
1488897927.54403,0,0,0
1488897927.55202,2,0,2
1488897927.55202,2,1,3
1488897927.55202,0,0,0
1488897927.56003,2,0,-3
1488897927.56003,2,1,-3
1488897927.56003,0,0,0
1488897927.56803,2,1,2
1488897927.56803,0,0,0
1488897927.58402,2,0,-5
1488897927.58402,2,1,3
1488897927.58402,0,0,0
1488897927.59202,2,0,-8
1488897927.59202,2,1,1
1488897927.59202,0,0,0
1488897927.60002,2,1,-5
1488897927.60002,0,0,0
1488897927.60802,2,1,5
1488897927.60802,0,0,0
1488897927.61602,2,0,-3
1488897927.61602,2,1,-10
1488897927.61602,0,0,0
1488897927.62402,2,0,-1
1488897927.62402,2,1,1
1488897927.62402,0,0,0
1488897927.63202,2,1,-14
1488897927.63202,0,0,0
1488897927.64003,2,0,-2
1488897927.64003,2,1,-16
1488897927.64003,0,0,0
1488897927.64803,2,0,1
1488897927.64803,0,0,0
1488897927.65603,2,0,-6
1488897927.65603,2,1,-1
1488897927.65603,0,0,0
1488897927.66402,2,1,-1
1488897927.66402,0,0,0
1488897927.67202,2,0,5
1488897927.67202,2,1,-3
1488897927.67202,0,0,0
1488897927.68002,2,0,4
1488897927.68002,2,1,1
1488897927.68002,0,0,0
1488897927.68803,2,0,-4
1488897927.68803,0,0,0
1488897927.69603,2,0,-2
1488897927.69603,2,1,-7
1488897927.69603,0,0,0
1488897927.70402,2,0,1
1488897927.70402,2,1,-5
1488897927.70402,0,0,0
1488897927.71202,2,0,-1
1488897927.71202,2,1,-5
1488897927.71202,0,0,0
1488897927.72003,2,0,4
1488897927.72003,2,1,5
1488897927.72003,0,0,0
1488897927.72803,2,0,7
1488897927.72803,2,1,2
1488897927.72803,0,0,0
1488897927.73603,2,0,4
1488897927.73603,2,1,1
1488897927.73603,0,0,0
1488897927.74403,2,0,-4
1488897927.74403,2,1,4
1488897927.74403,0,0,0
1488897927.75203,2,0,-3
1488897927.75203,2,1,1
1488897927.75203,0,0,0
1488897927.76003,2,0,-12
1488897927.76003,2,1,-10
1488897927.76003,0,0,0
1488897927.76804,2,0,-5
1488897927.76804,2,1,-9
1488897927.76804,0,0,0
1488897927.77603,2,0,7
1488897927.77603,2,1,-4
1488897927.77603,0,0,0
1488897927.78403,2,0,-2
1488897927.78403,2,1,1
1488897927.78403,0,0,0
1488897927.79203,2,1,2
1488897927.79203,0,0,0
1488897927.80003,2,0,3
1488897927.80003,2,1,-7
1488897927.80003,0,0,0
1488897927.80804,2,0,6
1488897927.80804,2,1,-2
1488897927.80804,0,0,0
1488897927.81603,2,0,1
1488897927.81603,0,0,0
1488897927.82402,2,0,-2
1488897927.82402,2,1,-5
1488897927.82402,0,0,0
1488897927.83202,2,0,3
1488897927.83202,2,1,5
1488897927.83202,0,0,0
1488897927.84002,2,0,1
1488897927.84002,0,0,0
1488897927.84804,2,1,2
1488897927.84804,0,0,0
1488897927.85603,2,0,1
1488897927.85603,2,1,-20
1488897927.85603,0,0,0
1488897927.86403,2,0,3
1488897927.86403,2,1,3
1488897927.86403,0,0,0
1488897927.87203,2,0,4
1488897927.87203,2,1,-1
1488897927.87203,0,0,0
1488897927.88003,2,1,-1
1488897927.88003,0,0,0
1488897927.88804,2,0,6
1488897927.88804,2,1,-1
1488897927.88804,0,0,0
1488897927.89603,2,0,5
1488897927.89603,2,1,-3
1488897927.89603,0,0,0
1488897927.90403,2,0,1
1488897927.90403,2,1,-5
1488897927.90403,0,0,0
1488897927.91203,2,0,6
1488897927.91203,2,1,2
1488897927.91203,0,0,0
1488897927.92003,2,0,4
1488897927.92003,2,1,-4
1488897927.92003,0,0,0
1488897927.92804,2,0,3
1488897927.92804,2,1,-1
1488897927.92804,0,0,0
1488897927.93602,2,0,12
1488897927.93602,2,1,1
1488897927.93602,0,0,0
1488897927.94403,2,0,4
1488897927.94403,0,0,0
1488897927.95203,2,0,-5
1488897927.95203,2,1,-5
1488897927.95203,0,0,0
1488897927.96003,2,0,2
1488897927.96003,2,1,-11
1488897927.96003,0,0,0
1488897927.96803,2,0,-3
1488897927.96803,2,1,-11
1488897927.96803,0,0,0
1488897927.97603,2,0,2
1488897927.97603,2,1,-4
1488897927.97603,0,0,0
1488897927.98404,2,0,-1
1488897927.98404,2,1,-8
1488897927.98404,0,0,0
1488897927.99203,2,0,3
1488897927.99203,2,1,1
1488897927.99203,0,0,0
1488897928.00003,2,0,-3
1488897928.00003,2,1,1
1488897928.00003,0,0,0
1488897928.00803,2,0,1
1488897928.00803,2,1,2
1488897928.00803,0,0,0
1488897928.01603,2,0,-5
1488897928.01603,2,1,-6
1488897928.01603,0,0,0
1488897928.02404,2,0,-1
1488897928.02404,2,1,-1
1488897928.02404,0,0,0
1488897928.03203,2,0,-2
1488897928.03203,2,1,5
1488897928.03203,0,0,0
1488897928.04004,2,0,-2
1488897928.04004,2,1,-4
1488897928.04004,0,0,0
1488897928.04803,2,0,4
1488897928.04803,0,0,0
1488897928.05603,2,0,1
1488897928.05603,0,0,0
1488897928.06403,2,0,-6
1488897928.06403,2,1,-3
1488897928.06403,0,0,0
1488897928.07203,2,0,-4
1488897928.07203,2,1,-13
1488897928.07203,0,0,0
1488897928.08003,2,0,2
1488897928.08003,2,1,2
1488897928.08003,0,0,0
1488897928.08803,2,0,3
1488897928.08803,2,1,-1
1488897928.08803,0,0,0
1488897928.09603,2,0,4
1488897928.09603,0,0,0
1488897928.10403,2,0,2
1488897928.10403,2,1,6
1488897928.10403,0,0,0
1488897928.11203,2,0,4
1488897928.11203,2,1,-4
1488897928.11203,0,0,0
1488897928.12004,2,0,6
1488897928.12004,2,1,6
1488897928.12004,0,0,0
1488897928.12804,2,0,6
1488897928.12804,2,1,-2
1488897928.12804,0,0,0
1488897928.13603,2,0,2
1488897928.13603,2,1,-3
1488897928.13603,0,0,0
1488897928.14403,2,0,-1
1488897928.14403,2,1,-4
1488897928.14403,0,0,0
1488897928.15203,2,0,2
1488897928.15203,2,1,-9
1488897928.15203,0,0,0
1488897928.16004,2,0,-4
1488897928.16004,2,1,-1
1488897928.16004,0,0,0
1488897928.16804,2,0,5
1488897928.16804,2,1,2
1488897928.16804,0,0,0
1488897928.17603,2,0,-3
1488897928.17603,2,1,6
1488897928.17603,0,0,0
1488897928.18403,2,0,8
1488897928.18403,2,1,10
1488897928.18403,0,0,0
1488897928.19204,2,0,-3
1488897928.19204,2,1,5
1488897928.19204,0,0,0
1488897928.20003,2,0,7
1488897928.20003,2,1,-1
1488897928.20003,0,0,0
1488897928.20802,2,0,23
1488897928.20802,2,1,8
1488897928.20802,0,0,0
1488897928.21603,2,0,4
1488897928.21603,2,1,1
1488897928.21603,0,0,0
1488897928.22404,2,0,3
1488897928.22404,2,1,1
1488897928.22404,0,0,0
1488897928.23203,2,0,-1
1488897928.23203,2,1,-4
1488897928.23203,0,0,0
1488897928.24003,2,0,1
1488897928.24003,2,1,2
1488897928.24003,0,0,0
1488897928.24804,2,1,-1
1488897928.24804,0,0,0
1488897928.25603,2,0,-1
1488897928.25603,2,1,-6
1488897928.25603,0,0,0
1488897928.26403,2,0,9
1488897928.26403,2,1,-4
1488897928.26403,0,0,0
1488897928.27204,2,0,2
1488897928.27204,2,1,1
1488897928.27204,0,0,0
1488897928.28004,2,0,4
1488897928.28004,2,1,-3
1488897928.28004,0,0,0
1488897928.28804,2,0,-3
1488897928.28804,2,1,-1
1488897928.28804,0,0,0
1488897928.29604,2,0,-3
1488897928.29604,2,1,1
1488897928.29604,0,0,0
1488897928.30403,2,0,4
1488897928.30403,2,1,4
1488897928.30403,0,0,0
1488897928.31204,2,0,-1
1488897928.31204,2,1,-13
1488897928.31204,0,0,0
1488897928.32004,2,0,4
1488897928.32004,2,1,-4
1488897928.32004,0,0,0
1488897928.32804,2,0,-3
1488897928.32804,2,1,2
1488897928.32804,0,0,0
1488897928.33603,2,1,-8
1488897928.33603,0,0,0
1488897928.34404,2,0,-2
1488897928.34404,2,1,2
1488897928.34404,0,0,0
1488897928.35204,2,0,-8
1488897928.35204,2,1,-4
1488897928.35204,0,0,0
1488897928.36004,2,0,-1
1488897928.36004,2,1,-5
1488897928.36004,0,0,0
1488897928.36805,2,0,3
1488897928.36805,2,1,4
1488897928.36805,0,0,0
1488897928.37605,2,0,5
1488897928.37605,2,1,-2
1488897928.37605,0,0,0
1488897928.38403,2,0,-4
1488897928.38403,2,1,-3
1488897928.38403,0,0,0
1488897928.39204,2,0,1
1488897928.39204,0,0,0
1488897928.40004,2,0,1
1488897928.40004,0,0,0
1488897928.40805,2,0,-5
1488897928.40805,2,1,-7
1488897928.40805,0,0,0
1488897928.41604,2,1,-6
1488897928.41604,0,0,0
1488897928.42404,2,0,4
1488897928.42404,2,1,-1
1488897928.42404,0,0,0
1488897928.43204,2,0,-4
1488897928.43204,2,1,-2
1488897928.43204,0,0,0
1488897928.44004,2,0,1
1488897928.44004,0,0,0
1488897928.44804,2,0,-2
1488897928.44804,2,1,1
1488897928.44804,0,0,0
1488897928.45604,2,0,2
1488897928.45604,2,1,2
1488897928.45604,0,0,0
1488897928.46404,2,0,5
1488897928.46404,2,1,6
1488897928.46404,0,0,0
1488897928.47204,2,0,24
1488897928.47204,2,1,10
1488897928.47204,0,0,0
1488897928.48005,2,0,36
1488897928.48005,2,1,21
1488897928.48005,0,0,0
1488897928.48805,2,0,16
1488897928.48805,2,1,42
1488897928.48805,0,0,0
1488897928.49603,2,0,-7
1488897928.49603,2,1,8
1488897928.49603,0,0,0
1488897928.50404,2,0,6
1488897928.50404,2,1,-3
1488897928.50404,0,0,0
1488897928.51204,2,0,5
1488897928.51204,2,1,3
1488897928.51204,0,0,0
1488897928.52004,2,0,9
1488897928.52004,2,1,2
1488897928.52004,0,0,0
1488897928.52805,2,0,-4
1488897928.52805,2,1,2
1488897928.52805,0,0,0
1488897928.53604,2,0,-4
1488897928.53604,2,1,1
1488897928.53604,0,0,0
1488897928.54404,2,0,4
1488897928.54404,2,1,-3
1488897928.54404,0,0,0
1488897928.55203,2,0,7
1488897928.55203,2,1,17
1488897928.55203,0,0,0
1488897928.56005,2,1,3
1488897928.56005,0,0,0
1488897928.57605,2,0,2
1488897928.57605,2,1,-21
1488897928.57605,0,0,0
1488897928.58404,2,1,-8
1488897928.58404,0,0,0
1488897928.59204,2,0,-6
1488897928.59204,2,1,-9
1488897928.59204,0,0,0
1488897928.60004,2,0,6
1488897928.60004,2,1,-3
1488897928.60004,0,0,0
1488897928.60805,2,0,4
1488897928.60805,2,1,-1
1488897928.60805,0,0,0
1488897928.61603,2,0,6
1488897928.61603,2,1,6
1488897928.61603,0,0,0
1488897928.62404,2,0,5
1488897928.62404,2,1,-5
1488897928.62404,0,0,0
1488897928.63205,2,0,-5
1488897928.63205,0,0,0
1488897928.64004,2,0,-3
1488897928.64004,0,0,0
1488897928.64805,2,0,3
1488897928.64805,2,1,2
1488897928.64805,0,0,0
1488897928.65604,2,1,4
1488897928.65604,0,0,0
1488897928.66405,2,0,9
1488897928.66405,2,1,1
1488897928.66405,0,0,0
1488897928.67204,2,0,17
1488897928.67204,0,0,0
1488897928.68005,2,0,-7
1488897928.68005,2,1,-2
1488897928.68005,0,0,0
1488897928.68806,2,0,4
1488897928.68806,2,1,-4
1488897928.68806,0,0,0
1488897928.69604,2,0,1
1488897928.69604,2,1,3
1488897928.69604,0,0,0
1488897928.70404,2,0,-4
1488897928.70404,2,1,3
1488897928.70404,0,0,0
1488897928.71205,2,0,3
1488897928.71205,2,1,4
1488897928.71205,0,0,0
1488897928.72005,2,0,8
1488897928.72005,2,1,4
1488897928.72005,0,0,0
1488897928.72806,2,0,-2
1488897928.72806,2,1,-4
1488897928.72806,0,0,0
1488897928.73605,2,0,15
1488897928.73605,2,1,3
1488897928.73605,0,0,0
1488897928.74405,2,0,6
1488897928.74405,0,0,0
1488897928.75205,2,0,1
1488897928.75205,2,1,-7
1488897928.75205,0,0,0
1488897928.76005,2,0,6
1488897928.76005,2,1,-1
1488897928.76005,0,0,0
1488897928.76805,2,1,-7
1488897928.76805,0,0,0
1488897928.77605,2,0,-2
1488897928.77605,2,1,-2
1488897928.77605,0,0,0
1488897928.78405,2,0,-15
1488897928.78405,2,1,-13
1488897928.78405,0,0,0
1488897928.79204,2,0,4
1488897928.79204,2,1,-1
1488897928.79204,0,0,0
1488897928.80004,2,0,2
1488897928.80004,2,1,6
1488897928.80004,0,0,0
1488897928.80806,2,0,1
1488897928.80806,2,1,-4
1488897928.80806,0,0,0
1488897928.81605,2,0,3
1488897928.81605,2,1,-1
1488897928.81605,0,0,0
1488897928.82405,2,0,5
1488897928.82405,2,1,1
1488897928.82405,0,0,0
1488897928.83205,2,0,-7
1488897928.83205,2,1,-3
1488897928.83205,0,0,0
1488897928.84005,2,0,3
1488897928.84005,0,0,0
1488897928.84805,2,0,2
1488897928.84805,2,1,5
1488897928.84805,0,0,0
1488897928.85604,2,0,-2
1488897928.85604,2,1,-6
1488897928.85604,0,0,0
1488897928.86405,2,0,-3
1488897928.86405,0,0,0
1488897928.87205,2,0,-5
1488897928.87205,2,1,4
1488897928.87205,0,0,0
1488897928.88005,2,0,8
1488897928.88005,2,1,1
1488897928.88005,0,0,0
1488897928.88806,2,0,15
1488897928.88806,2,1,1
1488897928.88806,0,0,0
1488897928.89605,2,0,1
1488897928.89605,2,1,-4
1488897928.89605,0,0,0
1488897928.90405,2,0,-1
1488897928.90405,2,1,7
1488897928.90405,0,0,0
1488897928.91205,2,0,-1
1488897928.91205,2,1,-1
1488897928.91205,0,0,0
1488897928.92005,2,0,4
1488897928.92005,2,1,-7
1488897928.92005,0,0,0
1488897928.92806,2,0,12
1488897928.92806,2,1,-3
1488897928.92806,0,0,0
1488897928.93604,2,0,12
1488897928.93604,2,1,4
1488897928.93604,0,0,0
1488897928.94406,2,0,8
1488897928.94406,2,1,2
1488897928.94406,0,0,0
1488897928.95205,2,0,6
1488897928.95205,2,1,5
1488897928.95205,0,0,0
1488897928.96005,2,0,-4
1488897928.96005,2,1,2
1488897928.96005,0,0,0
1488897928.96805,2,0,3
1488897928.96805,0,0,0
1488897928.97606,2,0,-8
1488897928.97606,2,1,1
1488897928.97606,0,0,0
1488897928.98405,2,0,-18
1488897928.98405,2,1,-5
1488897928.98405,0,0,0
1488897928.99205,2,0,-2
1488897928.99205,2,1,12
1488897928.99205,0,0,0
1488897929.00005,2,0,1
1488897929.00005,2,1,4
1488897929.00005,0,0,0
1488897929.00805,2,1,-1
1488897929.00805,0,0,0
1488897929.01605,2,0,-4
1488897929.01605,2,1,3
1488897929.01605,0,0,0
1488897929.02405,2,0,3
1488897929.02405,2,1,2
1488897929.02405,0,0,0
1488897929.03205,2,0,-1
1488897929.03205,0,0,0
1488897929.04005,2,0,2
1488897929.04005,2,1,-14
1488897929.04005,0,0,0
1488897929.04806,2,1,-10
1488897929.04806,0,0,0
1488897929.05605,2,0,5
1488897929.05605,2,1,-1
1488897929.05605,0,0,0
1488897929.06405,2,0,4
1488897929.06405,2,1,3
1488897929.06405,0,0,0
1488897929.07206,2,0,-4
1488897929.07206,0,0,0
1488897929.08005,2,0,-5
1488897929.08005,2,1,2
1488897929.08005,0,0,0
1488897929.08806,2,0,1
1488897929.08806,0,0,0
1488897929.09605,2,0,-6
1488897929.09605,2,1,1
1488897929.09605,0,0,0
1488897929.10405,2,0,-3
1488897929.10405,2,1,-3
1488897929.10405,0,0,0
1488897929.11205,2,1,-4
1488897929.11205,0,0,0
1488897929.12006,2,0,1
1488897929.12006,0,0,0
1488897929.12806,2,0,12
1488897929.12806,2,1,12
1488897929.12806,0,0,0
1488897929.13605,2,0,11
1488897929.13605,2,1,5
1488897929.13605,0,0,0
1488897929.14405,2,0,-2
1488897929.14405,2,1,4
1488897929.14405,0,0,0
1488897929.15206,2,0,3
1488897929.15206,2,1,-1
1488897929.15206,0,0,0
1488897929.16005,2,0,10
1488897929.16005,2,1,-1
1488897929.16005,0,0,0
